route_id,service_id,shape_id,trip_id,trip_headsign,trip_short_name,direction_id
4-T1,23_A,4-T1-A-41,23-T1-10-A-142157,QUETIGNY Centre,,0
4-T1,23_A,4-T1-R-4,23-T1-4-A-142202,DIJON Gare,,1
4-T1,23_A,4-T1-R-4,23-T1-5-A-142852,DIJON Gare,,1
4-T1,23_A,4-T1-A-41,23-T1-2-A-142927,QUETIGNY Centre,,0
4-T1,23_A,4-T1-R-4,23-T1-9-A-143542,DIJON Gare,,1
4-T1,23_A,4-T1-A-41,23-T1-3-A-143617,QUETIGNY Centre,,0
4-T1,23_A,4-T1-R-4,23-T1-1-A-144232,DIJON Gare,,1
4-T1,23_A,4-T1-A-41,23-T1-7-A-144237,QUETIGNY Centre,,0
4-T1,23_A,4-T1-R-4,23-T1-6-A-144922,DIJON Gare,,1
4-T1,23_A,4-T1-A-41,23-T1-8-A-145007,QUETIGNY Centre,,0
4-T1,23_A,4-T1-R-4,23-T1-10-A-145612,DIJON Gare,,1
4-T1,23_A,4-T1-A-41,23-T1-4-A-145657,QUETIGNY Centre,,0
4-T1,23_A,4-T1-R-4,23-T1-2-A-150302,DIJON Gare,,1
4-T1,23_A,4-T1-A-41,23-T1-5-A-150317,QUETIGNY Centre,,0
4-T1,23_A,4-T1-R-4,23-T1-3-A-150952,DIJON Gare,,1
4-T1,23_A,4-T1-A-41,23-T1-9-A-151027,QUETIGNY Centre,,0
4-T1,23_A,4-T1-R-4,23-T1-7-A-151642,DIJON Gare,,1
4-T1,23_A,4-T1-A-41,23-T1-1-A-151717,QUETIGNY Centre,,0
4-T1,23_A,4-T1-R-4,23-T1-8-A-152332,DIJON Gare,,1
4-T1,23_A,4-T1-A-41,23-T1-6-A-152407,QUETIGNY Centre,,0
4-T1,23_A,4-T1-R-4,23-T1-4-A-153022,DIJON Gare,,1
4-T1,23_A,4-T1-A-41,23-T1-10-A-153057,QUETIGNY Centre,,0
4-T1,23_A,4-T1-R-4,23-T1-5-A-153712,DIJON Gare,,1
4-T1,23_A,4-T1-A-41,23-T1-2-A-153747,QUETIGNY Centre,,0
4-T1,23_A,4-T1-R-4,23-T1-9-A-154402,DIJON Gare,,1
4-T1,23_A,4-T1-A-41,23-T1-3-A-154447,QUETIGNY Centre,,0
4-T1,23_A,4-T1-R-4,23-T1-1-A-155052,DIJON Gare,,1
4-T1,23_A,4-T1-A-41,23-T1-7-A-155137,QUETIGNY Centre,,0
4-T1,23_A,4-T1-R-4,23-T1-6-A-155742,DIJON Gare,,1
4-T1,23_A,4-T1-A-41,23-T1-8-A-155827,QUETIGNY Centre,,0
4-T1,23_A,4-T1-R-4,23-T1-10-A-160432,DIJON Gare,,1
4-T1,23_A,4-T1-A-41,23-T1-4-A-160517,QUETIGNY Centre,,0
4-T1,23_A,4-T1-R-4,23-T1-2-A-161122,DIJON Gare,,1
4-T1,23_A,4-T1-A-41,23-T1-5-A-161207,QUETIGNY Centre,,0
4-T1,23_A,4-T1-R-4,23-T1-3-A-161812,DIJON Gare,,1
4-T1,23_A,4-T1-A-41,23-T1-9-A-161857,QUETIGNY Centre,,0
4-T1,23_A,4-T1-R-4,23-T1-7-A-162502,DIJON Gare,,1
4-T1,23_A,4-T1-A-41,23-T1-1-A-162547,QUETIGNY Centre,,0
4-T1,23_A,4-T1-R-4,23-T1-8-A-163152,DIJON Gare,,1
4-T1,23_A,4-T1-A-41,23-T1-6-A-163247,QUETIGNY Centre,,0
4-T1,23_A,4-T1-R-4,23-T1-4-A-163842,DIJON Gare,,1
4-T1,23_A,4-T1-A-41,23-T1-10-A-163847,QUETIGNY Centre,,0
4-T1,23_A,4-T1-R-4,23-T1-5-A-164532,DIJON Gare,,1
4-T1,23_A,4-T1-A-41,23-T1-2-A-164537,QUETIGNY Centre,,0
4-T1,23_A,4-T1-R-4,23-T1-9-A-165222,DIJON Gare,,1
4-T1,23_A,4-T1-A-41,23-T1-3-A-165307,QUETIGNY Centre,,0
4-T1,23_A,4-T1-R-4,23-T1-1-A-165912,DIJON Gare,,1
4-T1,23_A,4-T1-A-41,23-T1-7-A-165957,QUETIGNY Centre,,0
4-T1,23_A,4-T1-R-4,23-T1-6-A-170602,DIJON Gare,,1
4-T1,23_A,4-T1-A-41,23-T1-8-A-170647,QUETIGNY Centre,,0
4-T1,23_A,4-T1-R-4,23-T1-10-A-171252,DIJON Gare,,1
4-T1,23_A,4-T1-A-41,23-T1-4-A-171337,QUETIGNY Centre,,0
4-T1,23_A,4-T1-R-4,23-T1-2-A-171942,DIJON Gare,,1
4-T1,23_A,4-T1-A-41,23-T1-5-A-172027,QUETIGNY Centre,,0
4-T1,23_A,4-T1-R-4,23-T1-3-A-172632,DIJON Gare,,1
4-T1,23_A,4-T1-A-41,23-T1-9-A-172737,QUETIGNY Centre,,0
4-T1,23_A,4-T1-R-4,23-T1-7-A-173322,DIJON Gare,,1
4-T1,23_A,4-T1-A-41,23-T1-1-A-173407,QUETIGNY Centre,,0
4-T1,23_A,4-T1-R-4,23-T1-8-A-174012,DIJON Gare,,1
4-T1,23_A,4-T1-A-41,23-T1-6-A-174047,QUETIGNY Centre,,0
4-T1,23_A,4-T1-R-4,23-T1-4-A-174702,DIJON Gare,,1
4-T1,23_A,4-T1-A-41,23-T1-10-A-174737,QUETIGNY Centre,,0
4-T1,23_A,4-T1-R-4,23-T1-5-A-175352,DIJON Gare,,1
4-T1,23_A,4-T1-A-41,23-T1-2-A-175427,QUETIGNY Centre,,0
4-T1,23_A,4-T1-R-4,23-T1-9-A-180042,DIJON Gare,,1
4-T1,23_A,4-T1-A-41,23-T1-3-A-180117,QUETIGNY Centre,,0
4-T1,23_A,4-T1-R-4,23-T1-1-A-180732,DIJON Gare,,1
4-T1,23_A,4-T1-A-41,23-T1-7-A-180807,QUETIGNY Centre,,0
4-T1,23_A,4-T1-R-4,23-T1-6-A-181422,DIJON Gare,,1
4-T1,23_A,4-T1-A-41,23-T1-8-A-181457,QUETIGNY Centre,,0
4-T1,23_A,4-T1-R-4,23-T1-10-A-182112,DIJON Gare,,1
4-T1,23_A,4-T1-A-41,23-T1-4-A-182147,QUETIGNY Centre,,0
4-T1,23_A,4-T1-R-4,23-T1-2-A-182802,DIJON Gare,,1
4-T1,23_A,4-T1-A-41,23-T1-5-A-182837,QUETIGNY Centre,,0
4-T1,23_A,4-T1-R-4,23-T1-3-A-183452,DIJON Gare,,1
4-T1,23_A,4-T1-A-41,23-T1-9-A-183527,QUETIGNY Centre,,0
4-T1,23_A,4-T1-R-4,23-T1-7-A-184142,DIJON Gare,,1
4-T1,23_A,4-T1-A-41,23-T1-1-A-184217,QUETIGNY Centre,,0
4-T1,23_A,4-T1-R-4,23-T1-8-A-184832,DIJON Gare,,1
4-T1,23_A,4-T1-A-41,23-T1-6-A-184907,QUETIGNY Centre,,0
4-T1,23_A,4-T1-R-4,23-T1-4-A-185522,DIJON Gare,,1
4-T1,23_A,4-T1-A-5,23-T1-10-A-185557,QUETIGNY Centre,,0
4-T1,23_A,4-T1-R-4,23-T1-5-A-190219,DIJON Gare,,1
4-T1,23_A,4-T1-A-41,23-T1-2-A-190247,QUETIGNY Centre,,0
4-T1,23_A,4-T1-A-41,23-T1-3-A-190937,QUETIGNY Centre,,0
4-T1,23_A,4-T1-R-4,23-T1-9-A-190959,DIJON Gare,,1
4-T1,23_A,4-T1-R-6,23-T1-1-A-191606,Foch Gare,,1
4-T1,23_A,4-T1-A-41,23-T1-7-A-191627,QUETIGNY Centre,,0
4-T1,23_A,4-T1-R-4,23-T1-6-A-192256,DIJON Gare,,1
4-T1,23_A,4-T1-A-5,23-T1-8-A-192327,QUETIGNY Centre,,0
4-T1,23_A,4-T1-A-42,23-T1-4-A-192940,QUETIGNY Centre,,0
4-T1,23_A,4-T1-R-27,23-T1-10-A-193125,DIJON Gare,,1
4-T1,23_A,4-T1-R-6,23-T1-2-A-193701,Foch Gare,,1
4-T1,23_A,4-T1-A-41,23-T1-5-A-193742,QUETIGNY Centre,,0
4-T1,23_A,4-T1-R-4,23-T1-3-A-194337,DIJON Gare,,1
4-T1,23_A,4-T1-A-41,23-T1-9-A-194642,QUETIGNY Centre,,0
4-T1,23_A,4-T1-R-4,23-T1-7-A-195410,DIJON Gare,,1
4-T1,23_A,4-T1-A-41,23-T1-6-A-195700,QUETIGNY Centre,,0
4-T1,23_A,4-T1-R-28,23-T1-8-A-195906,Foch Gare,,1
4-T1,23_A,4-T1-R-4,23-T1-4-A-200521,DIJON Gare,,1
4-T1,23_A,4-T1-A-5,23-T1-10-A-200547,QUETIGNY Centre,,0
4-T1,23_A,4-T1-R-6,23-T1-5-A-201141,Foch Gare,,1
4-T1,23_A,4-T1-A-41,23-T1-3-A-201616,QUETIGNY Centre,,0
4-T1,23_A,4-T1-R-4,23-T1-9-A-202051,DIJON Gare,,1
4-T1,23_A,4-T1-A-41,23-T1-7-A-202617,QUETIGNY Centre,,0
4-T1,23_A,4-T1-R-4,23-T1-6-A-203357,DIJON Gare,,1
4-T1,23_A,4-T1-A-41,23-T1-4-A-203827,QUETIGNY Centre,,0
4-T1,23_A,4-T1-R-28,23-T1-10-A-203945,Foch Gare,,1
4-T1,23_A,4-T1-R-4,23-T1-3-A-204944,DIJON Gare,,1
4-T1,23_A,4-T1-A-41,23-T1-9-A-205315,QUETIGNY Centre,,0
4-T1,23_A,4-T1-R-4,23-T1-7-A-210154,DIJON Gare,,1
4-T1,23_A,4-T1-A-41,23-T1-6-A-210651,QUETIGNY Centre,,0
4-T1,23_A,4-T1-R-4,23-T1-4-A-211644,DIJON Gare,,1
4-T1,23_A,4-T1-A-41,23-T1-3-A-212153,QUETIGNY Centre,,0
4-T1,23_A,4-T1-R-4,23-T1-9-A-213012,DIJON Gare,,1
4-T1,23_A,4-T1-A-41,23-T1-7-A-213506,QUETIGNY Centre,,0
4-T1,23_A,4-T1-R-4,23-T1-6-A-214542,DIJON Gare,,1
4-T1,23_A,4-T1-A-41,23-T1-4-A-215007,QUETIGNY Centre,,0
4-T1,23_A,4-T1-R-4,23-T1-3-A-220042,DIJON Gare,,1
4-T1,23_A,4-T1-A-41,23-T1-9-A-220315,QUETIGNY Centre,,0
4-T1,23_A,4-T1-R-4,23-T1-7-A-221342,DIJON Gare,,1
4-T1,23_A,4-T1-A-41,23-T1-6-A-221935,QUETIGNY Centre,,0
4-T1,23_A,4-T1-R-4,23-T1-4-A-222642,DIJON Gare,,1
4-T1,23_A,4-T1-A-41,23-T1-3-A-223315,QUETIGNY Centre,,0
4-T1,23_A,4-T1-R-4,23-T1-9-A-224242,DIJON Gare,,1
4-T1,23_A,4-T1-A-41,23-T1-7-A-224615,QUETIGNY Centre,,0
4-T1,23_A,4-T1-R-4,23-T1-6-A-225708,DIJON Gare,,1
4-T1,23_A,4-T1-A-41,23-T1-4-A-230115,QUETIGNY Centre,,0
4-T1,23_A,4-T1-R-4,23-T1-3-A-230901,DIJON Gare,,1
4-T1,23_A,4-T1-A-41,23-T1-9-A-231515,QUETIGNY Centre,,0
4-T1,23_A,4-T1-R-4,23-T1-7-A-232228,DIJON Gare,,1
4-T1,23_A,4-T1-A-41,23-T1-6-A-233032,QUETIGNY Centre,,0
4-T1,23_A,4-T1-R-4,23-T1-4-A-233630,DIJON Gare,,1
4-T1,23_A,4-T1-A-41,23-T1-3-A-234215,QUETIGNY Centre,,0
4-T1,23_A,4-T1-R-6,23-T1-9-A-235042,Foch Gare,,1
4-T1,23_A,4-T1-A-41,23-T1-7-A-235515,QUETIGNY Centre,,0
4-T1,23_A,4-T1-R-6,23-T1-6-A-240400,Foch Gare,,1
4-T1,23_A,4-T1-A-41,23-T1-4-A-241431,QUETIGNY Centre,,0
4-T1,23_A,4-T1-R-6,23-T1-3-A-241525,Foch Gare,,1
4-T1,23_A,4-T1-R-6,23-T1-7-A-242851,Foch Gare,,1
4-T1,23_A,4-T1-R-6,23-T1-4-A-244741,Foch Gare,,1
4-T1,24_1,4-T1-A-40,24-T1-1-1-045212,QUETIGNY Centre,,0
4-T1,24_1,4-T1-A-40,24-T1-2-1-051224,QUETIGNY Centre,,0
4-T1,24_1,4-T1-A-40,24-T1-3-1-052508,QUETIGNY Centre,,0
4-T1,24_1,4-T1-R-4,24-T1-1-1-052900,DIJON Gare,,1
4-T1,24_1,4-T1-A-40,24-T1-4-1-053544,QUETIGNY Centre,,0
4-T1,24_1,4-T1-R-4,24-T1-2-1-054444,DIJON Gare,,1
4-T1,24_1,4-T1-A-40,24-T1-5-1-054528,QUETIGNY Centre,,0
4-T1,24_1,4-T1-A-2,24-T1-6-1-055239,QUETIGNY Centre,,0
4-T1,24_1,4-T1-R-4,24-T1-3-1-055651,DIJON Gare,,1
4-T1,24_1,4-T1-A-40,24-T1-7-1-060034,QUETIGNY Centre,,0
4-T1,24_1,4-T1-A-5,24-T1-1-1-060557,QUETIGNY Centre,,0
4-T1,24_1,4-T1-R-4,24-T1-4-1-060728,DIJON Gare,,1
4-T1,24_1,4-T1-A-40,24-T1-8-1-061354,QUETIGNY Centre,,0
4-T1,24_1,4-T1-R-4,24-T1-5-1-061711,DIJON Gare,,1
4-T1,24_1,4-T1-A-5,24-T1-2-1-061737,QUETIGNY Centre,,0
4-T1,24_1,4-T1-R-34,24-T1-6-1-062541,DIJON Gare,,1
4-T1,24_1,4-T1-A-41,24-T1-3-1-062931,QUETIGNY Centre,,0
4-T1,24_1,4-T1-R-4,24-T1-7-1-063321,DIJON Gare,,1
4-T1,24_1,4-T1-A-2,24-T1-9-1-063604,QUETIGNY Centre,,0
4-T1,24_1,4-T1-R-27,24-T1-1-1-063952,DIJON Gare,,1
4-T1,24_1,4-T1-A-41,24-T1-4-1-064148,QUETIGNY Centre,,0
4-T1,24_1,4-T1-R-4,24-T1-8-1-064632,DIJON Gare,,1
4-T1,24_1,4-T1-A-2,24-T1-10-1-064914,QUETIGNY Centre,,0
4-T1,24_1,4-T1-A-41,24-T1-5-1-065306,QUETIGNY Centre,,0
4-T1,24_1,4-T1-R-27,24-T1-2-1-065337,DIJON Gare,,1
4-T1,24_1,4-T1-A-10,24-T1-6-1-065910,QUETIGNY Centre,,0
4-T1,24_1,4-T1-R-4,24-T1-3-1-070023,DIJON Gare,,1
4-T1,24_1,4-T1-A-41,24-T1-7-1-070559,QUETIGNY Centre,,0
4-T1,24_1,4-T1-R-27,24-T1-9-1-070618,DIJON Gare,,1
4-T1,24_1,4-T1-A-5,24-T1-1-1-071254,QUETIGNY Centre,,0
4-T1,24_1,4-T1-R-4,24-T1-4-1-071343,DIJON Gare,,1
4-T1,24_1,4-T1-R-27,24-T1-10-1-071958,DIJON Gare,,1
4-T1,24_1,4-T1-A-41,24-T1-8-1-071959,QUETIGNY Centre,,0
4-T1,24_1,4-T1-A-5,24-T1-2-1-072634,QUETIGNY Centre,,0
4-T1,24_1,4-T1-R-4,24-T1-5-1-072723,DIJON Gare,,1
4-T1,24_1,4-T1-A-41,24-T1-3-1-073329,QUETIGNY Centre,,0
4-T1,24_1,4-T1-R-27,24-T1-6-1-073358,DIJON Gare,,1
4-T1,24_1,4-T1-A-5,24-T1-9-1-074044,QUETIGNY Centre,,0
4-T1,24_1,4-T1-R-4,24-T1-7-1-074143,DIJON Gare,,1
4-T1,24_1,4-T1-A-41,24-T1-4-1-074649,QUETIGNY Centre,,0
4-T1,24_1,4-T1-R-27,24-T1-1-1-074655,DIJON Gare,,1
4-T1,24_1,4-T1-A-5,24-T1-10-1-075354,QUETIGNY Centre,,0
4-T1,24_1,4-T1-R-4,24-T1-8-1-075443,DIJON Gare,,1
4-T1,24_1,4-T1-A-41,24-T1-5-1-080039,QUETIGNY Centre,,0
4-T1,24_1,4-T1-R-27,24-T1-2-1-080108,DIJON Gare,,1
4-T1,24_1,4-T1-A-5,24-T1-6-1-080754,QUETIGNY Centre,,0
4-T1,24_1,4-T1-R-4,24-T1-3-1-080823,DIJON Gare,,1
4-T1,24_1,4-T1-A-41,24-T1-7-1-081419,QUETIGNY Centre,,0
4-T1,24_1,4-T1-R-27,24-T1-9-1-081448,DIJON Gare,,1
4-T1,24_1,4-T1-A-41,24-T1-1-1-082134,QUETIGNY Centre,,0
4-T1,24_1,4-T1-R-4,24-T1-4-1-082223,DIJON Gare,,1
4-T1,24_1,4-T1-A-41,24-T1-8-1-082848,QUETIGNY Centre,,0
4-T1,24_1,4-T1-R-34,24-T1-10-1-082918,DIJON Gare,,1
4-T1,24_1,4-T1-R-9,24-T1-5-1-083402,DIJON Gare,,1
4-T1,24_1,4-T1-A-41,24-T1-2-1-083454,QUETIGNY Centre,,0
4-T1,24_1,4-T1-A-5,24-T1-3-1-084144,QUETIGNY Centre,,0
4-T1,24_1,4-T1-R-27,24-T1-6-1-084252,DIJON Gare,,1
4-T1,24_1,4-T1-R-6,24-T1-7-1-084732,Foch Gare,,1
4-T1,24_1,4-T1-A-41,24-T1-9-1-084914,QUETIGNY Centre,,0
4-T1,24_1,4-T1-R-6,24-T1-1-1-085408,Foch Gare,,1
4-T1,24_1,4-T1-A-5,24-T1-4-1-085704,QUETIGNY Centre,,0
4-T1,24_1,4-T1-R-4,24-T1-8-1-090147,DIJON Gare,,1
4-T1,24_1,4-T1-A-41,24-T1-10-1-090535,QUETIGNY Centre,,0
4-T1,24_1,4-T1-R-4,24-T1-2-1-090917,DIJON Gare,,1
4-T1,24_1,4-T1-A-10,24-T1-5-1-091355,QUETIGNY Centre,,0
4-T1,24_1,4-T1-R-27,24-T1-3-1-091742,DIJON Gare,,1
4-T1,24_1,4-T1-A-41,24-T1-6-1-092305,QUETIGNY Centre,,0
4-T1,24_1,4-T1-R-4,24-T1-9-1-092637,DIJON Gare,,1
4-T1,24_1,4-T1-A-5,24-T1-8-1-093410,QUETIGNY Centre,,0
4-T1,24_1,4-T1-R-27,24-T1-4-1-093442,DIJON Gare,,1
4-T1,24_1,4-T1-A-41,24-T1-2-1-094215,QUETIGNY Centre,,0
4-T1,24_1,4-T1-R-4,24-T1-10-1-094337,DIJON Gare,,1
4-T1,24_1,4-T1-A-41,24-T1-3-1-095035,QUETIGNY Centre,,0
4-T1,24_1,4-T1-R-27,24-T1-5-1-095142,DIJON Gare,,1
4-T1,24_1,4-T1-A-41,24-T1-9-1-095900,QUETIGNY Centre,,0
4-T1,24_1,4-T1-R-4,24-T1-6-1-100037,DIJON Gare,,1
4-T1,24_1,4-T1-A-41,24-T1-4-1-100755,QUETIGNY Centre,,0
4-T1,24_1,4-T1-R-27,24-T1-8-1-100842,DIJON Gare,,1
4-T1,24_1,4-T1-A-41,24-T1-10-1-101635,QUETIGNY Centre,,0
4-T1,24_1,4-T1-R-4,24-T1-2-1-101737,DIJON Gare,,1
4-T1,24_1,4-T1-A-41,24-T1-5-1-102525,QUETIGNY Centre,,0
4-T1,24_1,4-T1-R-4,24-T1-3-1-102607,DIJON Gare,,1
4-T1,24_1,4-T1-A-41,24-T1-6-1-103355,QUETIGNY Centre,,0
4-T1,24_1,4-T1-R-4,24-T1-9-1-103437,DIJON Gare,,1
4-T1,24_1,4-T1-A-41,24-T1-8-1-104225,QUETIGNY Centre,,0
4-T1,24_1,4-T1-R-4,24-T1-4-1-104307,DIJON Gare,,1
4-T1,24_1,4-T1-A-41,24-T1-2-1-105055,QUETIGNY Centre,,0
4-T1,24_1,4-T1-R-4,24-T1-10-1-105107,DIJON Gare,,1
4-T1,24_1,4-T1-A-41,24-T1-3-1-105905,QUETIGNY Centre,,0
4-T1,24_1,4-T1-R-4,24-T1-5-1-105917,DIJON Gare,,1
4-T1,24_1,4-T1-A-41,24-T1-9-1-110825,QUETIGNY Centre,,0
4-T1,24_1,4-T1-R-4,24-T1-6-1-110827,DIJON Gare,,1
4-T1,24_1,4-T1-A-41,24-T1-4-1-111635,QUETIGNY Centre,,0
4-T1,24_1,4-T1-R-4,24-T1-8-1-111737,DIJON Gare,,1
4-T1,24_1,4-T1-A-41,24-T1-10-1-112455,QUETIGNY Centre,,0
4-T1,24_1,4-T1-R-4,24-T1-2-1-112547,DIJON Gare,,1
4-T1,24_1,4-T1-A-41,24-T1-5-1-113325,QUETIGNY Centre,,0
4-T1,24_1,4-T1-R-4,24-T1-3-1-113407,DIJON Gare,,1
4-T1,24_1,4-T1-A-41,24-T1-6-1-114155,QUETIGNY Centre,,0
4-T1,24_1,4-T1-R-4,24-T1-9-1-114237,DIJON Gare,,1
4-T1,24_1,4-T1-A-41,24-T1-8-1-115025,QUETIGNY Centre,,0
4-T1,24_1,4-T1-R-4,24-T1-4-1-115055,DIJON Gare,,1
4-T1,24_1,4-T1-R-4,24-T1-10-1-115855,DIJON Gare,,1
4-T1,24_1,4-T1-A-41,24-T1-2-1-115905,QUETIGNY Centre,,0
4-T1,24_1,4-T1-R-4,24-T1-5-1-120725,DIJON Gare,,1
4-T1,24_1,4-T1-A-41,24-T1-3-1-120755,QUETIGNY Centre,,0
4-T1,24_1,4-T1-R-4,24-T1-6-1-121555,DIJON Gare,,1
4-T1,24_1,4-T1-A-41,24-T1-9-1-121555,QUETIGNY Centre,,0
4-T1,24_1,4-T1-R-4,24-T1-8-1-122425,DIJON Gare,,1
4-T1,24_1,4-T1-A-41,24-T1-4-1-122425,QUETIGNY Centre,,0
4-T1,24_1,4-T1-R-4,24-T1-2-1-123255,DIJON Gare,,1
4-T1,24_1,4-T1-A-41,24-T1-10-1-123255,QUETIGNY Centre,,0
4-T1,24_1,4-T1-R-4,24-T1-3-1-124123,DIJON Gare,,1
4-T1,24_1,4-T1-A-41,24-T1-5-1-124125,QUETIGNY Centre,,0
4-T1,24_1,4-T1-R-4,24-T1-9-1-124953,DIJON Gare,,1
4-T1,24_1,4-T1-A-41,24-T1-6-1-124955,QUETIGNY Centre,,0
4-T1,24_1,4-T1-A-41,24-T1-8-1-125825,QUETIGNY Centre,,0
4-T1,24_1,4-T1-R-4,24-T1-4-1-125839,DIJON Gare,,1
4-T1,24_1,4-T1-A-41,24-T1-2-1-130655,QUETIGNY Centre,,0
4-T1,24_1,4-T1-R-4,24-T1-10-1-130709,DIJON Gare,,1
4-T1,24_1,4-T1-A-41,24-T1-3-1-131455,QUETIGNY Centre,,0
4-T1,24_1,4-T1-R-4,24-T1-5-1-131609,DIJON Gare,,1
4-T1,24_1,4-T1-A-41,24-T1-9-1-132305,QUETIGNY Centre,,0
4-T1,24_1,4-T1-R-4,24-T1-6-1-132409,DIJON Gare,,1
4-T1,24_1,4-T1-A-41,24-T1-4-1-133245,QUETIGNY Centre,,0
4-T1,24_1,4-T1-R-4,24-T1-8-1-133309,DIJON Gare,,1
4-T1,24_1,4-T1-A-41,24-T1-10-1-134055,QUETIGNY Centre,,0
4-T1,24_1,4-T1-R-4,24-T1-2-1-134129,DIJON Gare,,1
4-T1,24_1,4-T1-A-41,24-T1-5-1-134925,QUETIGNY Centre,,0
4-T1,24_1,4-T1-R-4,24-T1-3-1-134939,DIJON Gare,,1
4-T1,24_1,4-T1-A-41,24-T1-6-1-135755,QUETIGNY Centre,,0
4-T1,24_1,4-T1-R-4,24-T1-9-1-135809,DIJON Gare,,1
4-T1,24_1,4-T1-A-41,24-T1-8-1-140621,QUETIGNY Centre,,0
4-T1,24_1,4-T1-R-4,24-T1-4-1-140639,DIJON Gare,,1
4-T1,24_1,4-T1-A-41,24-T1-2-1-141451,QUETIGNY Centre,,0
4-T1,24_1,4-T1-R-4,24-T1-10-1-141509,DIJON Gare,,1
4-T1,24_1,4-T1-A-41,24-T1-3-1-142301,QUETIGNY Centre,,0
4-T1,24_1,4-T1-R-4,24-T1-5-1-142339,DIJON Gare,,1
4-T1,24_1,4-T1-A-41,24-T1-9-1-143201,QUETIGNY Centre,,0
4-T1,24_1,4-T1-R-4,24-T1-6-1-143209,DIJON Gare,,1
4-T1,24_1,4-T1-A-41,24-T1-4-1-144021,QUETIGNY Centre,,0
4-T1,24_1,4-T1-R-4,24-T1-8-1-144039,DIJON Gare,,1
4-T1,24_1,4-T1-A-41,24-T1-10-1-144851,QUETIGNY Centre,,0
4-T1,24_1,4-T1-R-4,24-T1-2-1-144909,DIJON Gare,,1
4-T1,24_1,4-T1-A-41,24-T1-5-1-145721,QUETIGNY Centre,,0
4-T1,24_1,4-T1-R-4,24-T1-3-1-145739,DIJON Gare,,1
4-T1,24_1,4-T1-R-4,24-T1-9-1-150536,DIJON Gare,,1
4-T1,24_1,4-T1-A-41,24-T1-6-1-150551,QUETIGNY Centre,,0
4-T1,24_1,4-T1-A-41,24-T1-8-1-151421,QUETIGNY Centre,,0
4-T1,24_1,4-T1-R-4,24-T1-4-1-151426,DIJON Gare,,1
4-T1,24_1,4-T1-A-41,24-T1-2-1-152251,QUETIGNY Centre,,0
4-T1,24_1,4-T1-R-4,24-T1-10-1-152306,DIJON Gare,,1
4-T1,24_1,4-T1-A-41,24-T1-3-1-153101,QUETIGNY Centre,,0
4-T1,24_1,4-T1-R-4,24-T1-5-1-153156,DIJON Gare,,1
4-T1,24_1,4-T1-A-41,24-T1-9-1-153850,QUETIGNY Centre,,0
4-T1,24_1,4-T1-R-4,24-T1-6-1-153946,DIJON Gare,,1
4-T1,24_1,4-T1-A-2,24-T1-1-1-154500,QUETIGNY Centre,,0
4-T1,24_1,4-T1-R-4,24-T1-8-1-154802,DIJON Gare,,1
4-T1,24_1,4-T1-A-41,24-T1-4-1-154841,QUETIGNY Centre,,0
4-T1,24_1,4-T1-R-4,24-T1-2-1-155637,DIJON Gare,,1
4-T1,24_1,4-T1-A-5,24-T1-10-1-155700,QUETIGNY Centre,,0
4-T1,24_1,4-T1-R-4,24-T1-3-1-160422,DIJON Gare,,1
4-T1,24_1,4-T1-A-41,24-T1-5-1-160521,QUETIGNY Centre,,0
4-T1,24_1,4-T1-A-2,24-T1-7-1-161100,QUETIGNY Centre,,0
4-T1,24_1,4-T1-R-4,24-T1-9-1-161131,DIJON Gare,,1
4-T1,24_1,4-T1-A-41,24-T1-6-1-161351,QUETIGNY Centre,,0
4-T1,24_1,4-T1-R-27,24-T1-1-1-161648,DIJON Gare,,1
4-T1,24_1,4-T1-A-5,24-T1-8-1-162330,QUETIGNY Centre,,0
4-T1,24_1,4-T1-R-4,24-T1-4-1-162433,DIJON Gare,,1
4-T1,24_1,4-T1-R-27,24-T1-10-1-163028,DIJON Gare,,1
4-T1,24_1,4-T1-A-41,24-T1-2-1-163130,QUETIGNY Centre,,0
4-T1,24_1,4-T1-R-4,24-T1-5-1-163813,DIJON Gare,,1
4-T1,24_1,4-T1-A-5,24-T1-3-1-163814,QUETIGNY Centre,,0
4-T1,24_1,4-T1-R-27,24-T1-7-1-164408,DIJON Gare,,1
4-T1,24_1,4-T1-A-41,24-T1-9-1-164501,QUETIGNY Centre,,0
4-T1,24_1,4-T1-A-5,24-T1-1-1-165124,QUETIGNY Centre,,0
4-T1,24_1,4-T1-R-4,24-T1-6-1-165133,DIJON Gare,,1
4-T1,24_1,4-T1-R-27,24-T1-8-1-165748,DIJON Gare,,1
4-T1,24_1,4-T1-A-41,24-T1-4-1-165831,QUETIGNY Centre,,0
4-T1,24_1,4-T1-R-4,24-T1-2-1-170533,DIJON Gare,,1
4-T1,24_1,4-T1-A-5,24-T1-10-1-170534,QUETIGNY Centre,,0
4-T1,24_1,4-T1-R-27,24-T1-3-1-171124,DIJON Gare,,1
4-T1,24_1,4-T1-A-41,24-T1-5-1-171211,QUETIGNY Centre,,0
4-T1,24_1,4-T1-R-4,24-T1-9-1-171900,DIJON Gare,,1
4-T1,24_1,4-T1-A-5,24-T1-7-1-171914,QUETIGNY Centre,,0
4-T1,24_1,4-T1-R-27,24-T1-1-1-172450,DIJON Gare,,1
4-T1,24_1,4-T1-A-41,24-T1-6-1-172551,QUETIGNY Centre,,0
